wage,earnwke,uhours,age,educ,female
57.69225,2307.69,40,57,43,0
14.85,519.75,35,55,43,1
41.958,2307.69,55,58,43,0
9.807500000000001,392.3,40,25,40,1
48.07683333333333,2884.61,60,42,44,0
16.02,640.8,40,37,40,1
11.35,454,40,20,36,0
10,400,40,20,39,0
29,1073,37,37,44,1
8,480,60,32,42,1
23.076833333333333,1384.61,60,63,44,1
16.82675,673.07,40,57,39,1
15.3846,769.23,50,51,39,0
26,1040,40,48,40,0
25,1000,40,49,39,1
12.5,500,40,26,39,0
16.580000000000002,663.2,40,63,39,1
36.0575,1442.3,40,52,43,0
21.6345,865.38,40,42,40,1
12,840,70,60,35,0
21,1260,60,22,42,0
22.25,890,40,55,39,1
17.2,688,40,48,40,0
19.216666666666665,1153,60,47,39,1
10,400,40,28,37,0
51.266666666666666,2307,45,58,43,0
18.43125,737.25,40,55,39,0
12,480,40,26,41,1
25,1000,40,52,41,1
18.75,750,40,56,39,0
14,560,40,31,37,1
24.038249999999998,961.53,40,55,40,1
46.14,2307,50,55,44,0
20.604285714285716,865.38,42,24,43,0
40.5,1620,40,28,39,0
28.825,1153,40,50,46,1
16.1,644,40,22,39,0
25,1000,40,37,39,0
15.7,628,40,25,39,0
27.13666666666667,1221.15,45,37,44,0
19.23075,769.23,40,44,40,0
0.011,0.44,40,39,39,1
14.422999999999998,576.92,40,27,40,0
16.5,660,40,43,39,0
14.672222222222222,660.25,45,32,40,1
10.833333333333334,520,48,27,41,1
12.5,600,48,30,41,1
60.09604166666667,2884.61,48,52,39,0
39,1872,48,22,43,1
17.2,688,40,50,39,0
14.52,508.2,35,38,40,1
17,680,40,26,39,0
41.825,1673,40,50,40,0
12.15,486,40,35,39,1
16,640,40,50,39,1
7.685714285714286,538,70,27,39,0
10,400,40,57,39,0
26,1040,40,63,39,0
16.23,649.2,40,57,39,1
23.0875,923.5,40,60,39,0
25.714285714285715,900,35,54,39,0
25.7765,1031.06,40,47,41,1
55.83,2791.5,50,48,39,0
41.14,2057,50,27,39,0
11.25,450,40,30,40,1
14.92,537.12,36,26,42,1
12.5,500,40,25,39,0
7.25,290,40,36,39,0
17.5,700,40,26,43,1
21.15,846,40,29,39,0
18.28,914,50,51,39,0
18.356,734.24,40,25,41,0
26.688,1067.52,40,25,43,0
15,600,40,54,43,1
7.55,302,40,24,39,1
11.217777777777776,403.84,36,60,39,1
12.5,500,40,57,39,1
20,800,40,24,43,1
11.666666666666666,700,60,29,40,0
11.25,495,44,23,40,0
8.974305555555555,646.15,72,50,39,0
16.25,650,40,50,39,1
22.22222222222222,800,36,30,36,0
16.25,650,40,32,41,1
14.516129032258064,900,62,60,39,0
28,1120,40,35,39,0
27,1080,40,41,40,0
10.15,406,40,54,43,1
15.875,635,40,54,39,0
28.04479166666667,1346.15,48,56,39,0
17.582285714285714,615.38,35,60,39,1
39.65,1586,40,57,46,0
21,840,40,42,39,0
25,1000,40,40,39,1
16,640,40,57,39,1
15.125,605,40,23,39,0
48.07675,1923.07,40,57,39,0
10,400,40,34,33,0
11.904761904761905,500,42,50,40,0
24.23075,969.23,40,44,44,1
20.19225,807.69,40,38,43,1
18.59,743.6,40,62,39,0
25.25,1010,40,47,42,0
13,520,40,51,44,1
50.475,2019,40,58,44,0
26.25,1050,40,32,40,0
19,798,42,34,40,0
19.825,793,40,37,40,1
15.86525,634.61,40,46,43,1
20.7692,1038.46,50,27,45,0
16.5,660,40,42,39,0
8,320,40,28,40,0
50,1750,35,61,43,1
12.5,500,40,35,37,0
15,600,40,39,40,0
19.5,780,40,40,36,0
23.661538461538463,1538,65,57,46,0
12.15,486,40,45,40,1
72.11525,2884.61,40,39,43,1
20,800,40,20,40,0
17,680,40,35,43,0
18,720,40,37,43,1
18.269,730.76,40,29,44,0
18.269,730.76,40,29,44,1
21.625,865,40,58,43,1
22.22222222222222,1000,45,49,43,0
57.675,2307,40,46,43,1
26.37357142857143,1846.15,70,50,40,0
19.428571428571427,680,35,46,40,1
10.649999999999999,383.4,36,22,40,1
11,440,40,28,39,0
17.3,692,40,28,41,0
21.6345,1730.76,80,33,43,0
57.6922,2884.61,50,50,46,0
10.5,420,40,43,39,0
8,320,40,38,39,0
16.32,652.8,40,41,39,1
48,1920,40,36,44,1
12.15,486,40,52,39,1
12.15,486,40,51,39,1
54.8,2192,40,54,40,0
14.35,574,40,50,42,1
11.33,453.2,40,21,39,1
8.88888888888889,400,45,25,39,0
12,600,50,57,39,1
48.07683333333333,2884.61,60,49,43,0
17.307499999999997,692.3,40,28,40,1
13,520,40,59,41,0
34.13,1706.5,50,45,40,0
32.044444444444444,1442,45,46,40,1
10,400,40,47,43,1
12.4,496,40,53,40,0
28.88888888888889,1300,45,27,39,0
13.5,540,40,45,39,0
15,675,45,47,40,1
25.45,1018,40,33,40,0
19.1,764,40,31,42,1
47.20272727272727,2596.15,55,51,43,0
22.516666666666666,1013.25,45,47,43,1
57.69225,2307.69,40,36,46,1
18.382380952380952,1544.12,84,18,37,0
19.23075,769.23,40,31,44,0
20.19225,807.69,40,26,43,1
14,560,40,51,37,1
25.25,1010,40,46,39,0
12.27,490.8,40,23,39,1
12,480,40,23,39,1
12.5,500,40,19,39,0
14.4,576,40,35,40,0
17,680,40,33,40,1
23,920,40,56,40,0
15.3845,615.38,40,59,40,1
26,1040,40,63,40,0
12.69225,507.69,40,25,43,1
20.19225,807.69,40,29,43,0
15,600,40,64,37,1
21.425,857,40,60,39,0
12.5,500,40,28,36,0
12,600,50,29,39,0
23.55,942,40,52,43,1
9.95,447.75,45,36,41,1
15.811777777777777,711.53,45,55,43,1
7.5,300,40,23,39,1
11.025,441,40,38,42,0
30,1500,50,23,42,0
11.7,468,40,27,40,0
26.244444444444444,1181,45,45,44,1
7.5,300,40,28,39,1
7.5,300,40,28,40,1
14.4,576,40,51,39,0
10,400,40,53,39,1
10,450,45,39,40,0
8.391454545454545,461.53,55,27,39,0
17.94,717.6,40,56,36,0
16.82675,673.07,40,46,39,0
15,600,40,50,40,0
10.25,410,40,23,37,0
9.61525,384.61,40,63,39,1
15,600,40,22,40,0
25,1000,40,32,39,0
28.825,1153,40,29,39,1
26.085714285714285,1826,70,28,39,0
7.425,297,40,24,39,1
28.632444444444445,1288.46,45,45,42,0
15.36,614.4,40,29,39,1
24.025,961,40,44,43,1
17.39,695.6,40,49,37,0
14.4,576,40,26,42,0
21.6345,865.38,40,45,39,1
27,1080,40,45,40,0
19.23075,769.23,40,44,43,0
7.5,300,40,24,43,1
47.626000000000005,2381.3,50,42,43,0
13.55,542,40,49,40,1
12.88888888888889,464,36,56,40,1
26.06822222222222,1173.07,45,51,40,0
35.1,1404,40,31,40,0
17.54754098360656,1070.4,61,24,43,0
36.923,1846.15,50,42,43,1
33.6,1344,40,41,39,0
15,525,35,35,40,1
34.13,1706.5,50,46,41,0
20.55,822,40,48,42,1
25,1000,40,28,44,0
22.158,886.32,40,41,43,0
33.760000000000005,1282.88,38,49,45,1
21.923,876.92,40,39,44,1
33.333333333333336,1500,45,42,43,0
20,800,40,21,40,0
20.55,822,40,49,39,1
14,560,40,22,40,1
26,1040,40,39,39,0
13.925,557,40,49,40,1
16.825,673,40,48,40,0
16.18421052631579,615,38,56,40,1
36.53825,1461.53,40,33,42,1
57.69225,2307.69,40,47,45,0
15,600,40,32,44,0
8.571428571428571,300,35,28,43,1
20,900,45,31,43,1
18.181818181818183,1000,55,31,43,1
9.15,366,40,40,33,0
10.065000000000001,402.6,40,40,32,1
9.15,366,40,23,39,0
72.11525,2884.61,40,47,44,0
51.923,2596.15,50,53,39,0
22.5,900,40,38,41,0
15,600,40,36,40,1
36.05,1442,40,59,46,0
21.8,872,40,59,43,1
16,640,40,39,36,1
35.25,1410,40,61,40,0
43.269,1730.76,40,45,44,0
34.03825,1361.53,40,64,39,1
48.07683333333333,2884.61,60,60,45,0
48.07683333333333,2884.61,60,56,46,1
52.44745454545455,2884.61,55,51,43,0
23.80952380952381,1000,42,30,43,0
24.038249999999998,961.53,40,28,43,1
31.25,1250,40,57,44,0
19.780142857142856,1384.61,70,62,40,0
20.19,807.6,40,39,39,0
25.47,1018.8,40,56,43,1
28.845999999999997,1153.84,40,34,43,0
15,600,40,38,39,1
28,1120,40,39,42,0
13.925,557,40,38,41,1
21.243333333333336,955.95,45,61,39,1
27.6922,1384.61,50,38,44,1
30.7692,1538.46,50,38,43,0
24.85,869.75,35,49,45,0
9.5,380,40,30,43,0
19.23075,769.23,40,36,40,1
22,880,40,43,42,0
15.5,620,40,57,40,1
12.5,500,40,20,41,1
21.255000000000003,807.69,38,56,43,1
9,360,40,34,39,0
9.15,320.25,35,28,39,1
45.19225,1807.69,40,33,44,0
30,1200,40,32,44,1
15.25,610,40,44,39,1
18.75,750,40,43,39,0
27.4,1096,40,35,39,0
10.3845,415.38,40,36,42,1
37.5,1500,40,39,39,0
35.5,1420,40,55,40,1
21.6345,865.38,40,49,40,1
21.625,865,40,50,37,0
15.25,610,40,44,40,1
13.5,540,40,42,33,1
24.038249999999998,961.53,40,25,44,1
17,680,40,52,35,0
13.75,550,40,48,39,1
20.83325,833.33,40,28,41,1
4.395428571428572,153.84,35,59,43,0
13.75,550,40,48,39,1
10.75,430,40,24,39,0
48.075,1923,40,57,40,0
21.8,872,40,57,43,1
27.403750000000002,1096.15,40,51,40,0
7.583333333333333,364,48,20,39,0
23.557499999999997,942.3,40,49,43,0
23.557499999999997,942.3,40,36,44,1
10.5,420,40,25,43,0
33.1,1324,40,47,39,0
7.25,290,40,23,39,1
29.137474747474748,2884.61,99,32,36,0
13.354444444444445,480.76,36,56,43,1
30,1200,40,63,44,1
11,440,40,62,41,0
19.846,793.84,40,47,40,1
33.65383333333333,2019.23,60,36,40,1
16,640,40,39,39,0
26,1040,40,31,43,1
24.038249999999998,961.53,40,52,39,0
27.5,1100,40,42,44,0
27.94181818181818,1536.8,55,38,39,0
14.997894736842104,569.92,38,36,37,1
25.45,1018,40,29,39,0
13.2,660,50,38,40,0
16.95,678,40,52,42,1
18.098039215686274,923,51,31,42,0
57.69225,2307.69,40,35,40,0
20.673,826.92,40,35,43,1
17,680,40,48,43,1
14.422999999999998,576.92,40,45,40,1
60.096000000000004,2403.84,40,53,40,0
23.75,950,40,38,41,0
10.375,415,40,37,40,1
13.75,550,40,45,39,1
8,320,40,27,39,0
43.25,1730,40,47,43,0
17,680,40,30,39,0
28.825,1153,40,31,43,1
31.25,1250,40,30,43,0
18.75,750,40,60,41,0
13.488372093023257,580,43,59,39,1
15,600,40,34,43,0
23.07675,923.07,40,26,43,0
13.461400000000001,673.07,50,25,43,1
17.2,688,40,37,44,1
32.11,1284.4,40,60,44,0
48.07675,1923.07,40,55,44,0
55.66789473684211,2115.38,38,54,46,1
10,400,40,48,39,0
16,640,40,47,40,1
57.69225,2307.69,40,36,44,0
32.966857142857144,1153.84,35,36,43,1
11.53825,461.53,40,37,37,1
17.307499999999997,692.3,40,39,39,0
14.422999999999998,576.92,40,30,40,0
12.5,500,40,52,39,1
21.6345,865.38,40,62,39,0
17.5,700,40,42,41,0
28.825,1153,40,36,40,1
33.75,1350,40,60,42,0
32.2115,1288.46,40,57,44,1
17.05,682,40,60,39,1
12.4,496,40,37,39,0
33.5,1340,40,49,39,0
28.825,1153,40,47,39,1
7.2,288,40,21,39,0
15.85,634,40,24,43,0
12,672,56,48,34,1
14.4,576,40,53,43,0
41.325,1653,40,38,43,0
12.77,446.95,35,60,34,1
13,455,35,64,39,1
10,400,40,21,39,0
26.25,1050,40,25,39,0
15,600,40,45,39,0
43.75,1750,40,49,43,1
36.0575,1442.3,40,50,41,0
16.825,673,40,26,40,1
52.44745454545455,2884.61,55,64,46,0
21.9,876,40,52,43,1
57.6922,2884.61,50,59,44,0
14.422999999999998,576.92,40,51,42,1
13,468,36,55,39,1
31.882368421052632,1211.53,38,54,43,0
26.44225,1057.69,40,48,44,1
20.91,794.58,38,56,39,0
13,520,40,24,41,1
32.05116666666667,1923.07,60,36,43,0
57.6922,2884.61,50,63,40,1
46.70314285714286,1634.61,35,60,44,0
19.225,769,40,48,39,0
17.5,700,40,36,39,0
25.291315789473686,961.07,38,50,43,1
26.066666666666666,1173,45,38,42,0
27.77777777777778,1000,36,44,42,0
29.6152,1480.76,50,38,44,0
28.845999999999997,1153.84,40,52,39,0
9.5,380,40,24,43,1
22.5,900,40,21,41,0
16.825,673,40,33,42,1
7,350,50,39,33,1
5.833333333333333,350,60,22,39,0
48.888888888888886,2200,45,44,43,0
16,640,40,57,38,0
11.85,533.25,45,50,39,0
32.67,1306.8,40,23,43,0
24,960,40,23,41,1
10.375,415,40,48,40,1
41.325,1653,40,44,43,1
33.588,1343.52,40,45,44,0
20.79,769.23,37,49,43,1
18.59,743.6,40,58,41,0
72.11525,2884.61,40,25,43,1
15.530000000000001,621.2,40,54,39,1
24.232142857142858,1357,56,51,42,0
7.912000000000001,276.92,35,45,41,1
36.92,1846,50,41,40,0
31.25,1250,40,53,44,1
26.44225,1057.69,40,56,41,0
33.4614,1673.07,50,57,44,1
9.228571428571428,323,35,26,44,1
36.0575,1442.3,40,49,44,0
12,480,40,30,41,0
27,1080,40,46,42,0
16.346,653.84,40,63,39,1
23.0768,1153.84,50,33,43,0
15.530000000000001,621.2,40,39,40,1
21,840,40,53,40,0
15,600,40,53,39,1
12,480,40,24,39,1
16.9,676,40,50,39,1
25.163636363636364,1384,55,56,43,1
17.7375,709.5,40,55,39,0
10.5,367.5,35,43,39,0
57.675,2307,40,52,39,0
25,1000,40,45,39,1
11.538428571428572,807.69,70,28,43,0
25,1000,40,41,41,0
25,1000,40,37,40,1
11,440,40,33,43,1
11,440,40,22,40,1
23.69625,947.85,40,48,39,1
38.4615,1538.46,40,50,40,0
28.845999999999997,1153.84,40,49,40,1
17.5,700,40,35,43,1
17.5,700,40,38,43,0
10,370,37,54,43,1
36.05,1442,40,60,44,0
20,800,40,24,43,0
21.1538,1057.69,50,63,43,0
64.1025,2307.69,36,57,41,1
12.975,519,40,58,39,0
12.15,486,40,48,39,1
72.11525,2884.61,40,57,42,1
0.028749999999999998,1.15,40,55,44,1
16.82675,673.07,40,56,43,0
20.673,826.92,40,30,44,1
23.07675,923.07,40,48,44,1
38.4615,1538.46,40,34,40,0
11.428571428571429,400,35,58,40,1
65,2600,40,26,43,1
17,680,40,51,44,1
31.25,1250,40,47,43,0
40.865249999999996,1634.61,40,51,44,1
13.88888888888889,625,45,46,42,1
41.825,1673,40,37,42,0
26.44225,1057.69,40,55,43,0
19.25,962.5,50,37,40,0
15.4,770,50,36,40,1
27.472285714285714,961.53,35,43,43,1
10.121315789473684,384.61,38,40,39,1
12.15,486,40,54,39,1
14.125,565,40,26,40,1
16.363636363636363,900,55,43,43,0
9.5,380,40,22,43,1
41.666666666666664,2500,60,47,44,0
9.5,380,40,23,40,0
16.82675,673.07,40,32,39,1
26.923000000000002,1346.15,50,39,43,0
16,640,40,54,39,1
11.05,442,40,57,42,1
9,360,40,39,39,0
21,840,40,49,42,0
22.5,900,40,19,39,0
15,600,40,33,39,0
50,2000,40,46,43,1
8.4,420,50,57,42,1
43.269,1730.76,40,57,44,1
8.11,324.4,40,32,39,0
30,1200,40,48,42,0
17.5,700,40,49,42,1
9.61,365.18,38,30,39,1
43.016052631578944,1634.61,38,60,45,0
48.07683333333333,2884.61,60,41,40,0
40.865249999999996,1634.61,40,42,43,1
26.035384615384615,1692.3,65,50,39,0
16.25,650,40,29,41,1
32.69225,1307.69,40,52,39,0
15.3846,769.23,50,44,43,0
21.36733333333333,961.53,45,54,43,1
38.94225,1557.69,40,62,43,0
27.884500000000003,1115.38,40,61,42,1
6.75,270,40,54,43,1
34.6,1384,40,59,39,1
26.595744680851062,1250,47,46,41,0
12,480,40,32,41,0
13,520,40,30,39,0
24.025,961,40,36,39,1
13.125,525,40,28,43,1
10,400,40,31,39,0
45.175,1807,40,31,43,0
11,385,35,31,39,1
25,1000,40,53,44,1
50.614999999999995,2024.6,40,57,39,0
38.45766666666667,2307.46,60,57,43,1
27.77777777777778,1250,45,36,39,0
21.05263157894737,800,38,37,43,0
21,840,40,62,40,0
25.5,1020,40,60,39,0
59.111111111111114,2128,36,58,41,1
25,2000,80,31,39,0
57.6922,2884.61,50,55,46,0
10,400,40,23,43,1
22.5,900,40,20,40,0
16.9,676,40,35,39,1
12.5,500,40,45,39,1
13.74,687,50,21,39,0
7.692166666666666,461.53,60,36,40,0
39.6,1584,40,59,39,0
12,444,37,21,40,1
6.25,250,40,21,39,1
14.519,580.76,40,57,39,1
24.038249999999998,961.53,40,40,43,1
9.5,380,40,26,39,0
19.23075,769.23,40,49,43,0
31.25,1250,40,36,41,0
12.125,485,40,42,40,1
30,1200,40,58,39,0
6.2125,248.5,40,59,34,1
7.5,300,40,60,39,0
21.25,850,40,55,40,1
50,2000,40,46,44,1
40.15,1606,40,52,44,0
26.288249999999998,1051.53,40,37,44,1
13.0625,522.5,40,43,38,0
41.346,1653.84,40,40,43,1
31.619999999999997,1739.1,55,41,42,0
36.92,1846,50,36,39,0
23.06,1153,50,41,39,1
13,520,40,41,33,1
13.75,550,40,48,39,0
17.125,685,40,50,41,0
26.31578947368421,1000,38,42,44,1
10,400,40,45,35,0
13.5,540,40,23,40,0
24.375,975,40,60,43,0
50,2000,40,53,44,1
19,665,35,55,39,0
12,480,40,64,39,0
11.05,442,40,61,39,1
15,600,40,40,40,0
23.488888888888887,1057,45,42,43,0
15,600,40,41,40,0
10,400,40,39,43,0
25,1000,40,50,39,1
39.31111111111111,1769,45,30,43,0
36.0575,1442.3,40,46,43,0
30.528750000000002,1221.15,40,40,39,1
46.9375,1877.5,40,53,42,1
18.4614,923.07,50,42,41,0
18.4614,923.07,50,46,41,0
19.23075,769.23,40,58,43,1
24.038249999999998,961.53,40,40,43,0
7,280,40,26,39,0
0.00575,0.23,40,47,44,1
13,520,40,58,40,0
38.4615,1538.46,40,57,45,1
43.63636363636363,1920,44,48,44,1
21,840,40,54,39,0
12,480,40,42,43,1
34.25,1370,40,33,39,0
5.714285714285714,200,35,18,39,0
23,920,40,56,39,0
16,640,40,45,40,1
20.3846,1019.23,50,41,39,1
9,360,40,25,40,1
13.5,540,40,34,35,1
20.19,807.6,40,35,39,0
20,800,40,56,39,0
27,1080,40,39,39,0
25,1000,40,25,40,1
18.0075,720.3,40,48,40,1
17.5,700,40,49,41,0
44.7115,1788.46,40,62,43,0
21,840,40,53,39,0
25,1000,40,36,43,1
10.25,410,40,22,39,0
7.25,290,40,51,39,0
20.625,825,40,56,40,0
36.0575,1442.3,40,35,43,0
17.3076,865.38,50,37,39,0
19.225,769,40,52,44,0
49.025,1961,40,53,43,1
17,680,40,28,40,0
16.3,652,40,31,39,1
18.2,728,40,22,39,0
34.6,1384,40,62,42,1
36.05,1442,40,59,43,0
12,480,40,32,39,0
23.0768,1153.84,50,53,43,0
16.666666666666668,750,45,45,35,0
50,2500,50,56,43,0
20.604285714285712,1442.3,70,46,42,0
11.428571428571429,400,35,45,39,1
17.08888888888889,769,45,28,44,1
12,444,37,45,40,1
16.325,653,40,32,42,0
15.5,620,40,32,40,1
34.13,1706.5,50,39,40,0
21.98,769.3,35,46,43,1
23.538400000000003,1176.92,50,32,43,1
25,1000,40,36,44,1
30,1200,40,27,44,1
30,1200,40,40,43,0
23.557499999999997,942.3,40,36,39,0
14.422999999999998,576.92,40,26,40,1
31.25,1250,40,44,44,0
15,525,35,52,39,1
12,480,40,22,39,0
72.11525,2884.61,40,38,43,0
8.65,346,40,41,40,1
9.5,380,40,24,43,1
12.675,507,40,27,43,1
14.5,580,40,59,40,1
46.14,2307,50,44,44,1
23.06,1153,50,45,44,0
17.5,700,40,53,46,0
52.8845,2115.38,40,38,46,0
23.55,942,40,39,39,0
21,840,40,47,39,0
31.25,1250,40,23,43,0
18.191081081081084,673.07,37,24,43,0
7.2,288,40,35,39,0
44.0625,2115,48,45,41,0
15.4,616,40,64,39,1
28.846,1442.3,50,60,43,1
10,400,40,27,35,0
20.98,839.2,40,33,39,1
10,400,40,26,39,0
26.923000000000002,1346.15,50,57,39,0
20,800,40,36,41,1
27.77777777777778,1000,36,36,44,1
57.675,2307,40,43,43,0
40,2000,50,51,39,0
18.4614,923.07,50,49,44,1
44.7,1788,40,61,43,0
6.25,250,40,53,43,1
11.73,469.2,40,58,40,0
16.49975,659.99,40,48,40,1
26,1118,43,41,40,0
9,315,35,24,39,1
23.1625,926.5,40,26,43,0
43.269,1730.76,40,31,43,0
22.11525,884.61,40,24,43,1
18,720,40,56,35,0
21,840,40,35,40,0
8,280,35,19,32,0
12.52,500.8,40,22,39,1
16.49975,659.99,40,54,42,1
39,1560,40,55,39,0
34.25,1370,40,31,39,0
26.5,1060,40,63,42,1
66.346,2653.84,40,50,44,1
38.98108108108108,1442.3,37,44,43,1
16,640,40,42,41,0
28.825,1153,40,43,39,1
14.405000000000001,576.2,40,25,37,0
20,800,40,63,39,0
12.919999999999998,516.8,40,55,39,1
10.5,420,40,26,35,0
30.333333333333332,1365,45,61,43,1
28.845999999999997,1153.84,40,36,43,1
27.972,1538.46,55,38,43,0
13,520,40,34,43,1
40,1600,40,35,43,0
16,800,50,42,44,0
42,1680,40,42,41,1
22.22222222222222,1000,45,51,40,1
60.075,2403,40,37,43,0
17,714,42,61,39,0
32.05116666666667,1923.07,60,45,43,0
48.07683333333333,2884.61,60,49,43,1
19,760,40,53,39,0
14.86,594.4,40,25,40,0
41.208571428571425,1442.3,35,35,44,0
44.7,1788,40,58,44,0
22,880,40,31,43,0
22,770,35,30,43,1
30,1500,50,38,43,1
20,700,35,33,39,0
13.333333333333334,800,60,35,42,0
22.36111111111111,805,36,51,40,0
26.31578947368421,1000,38,49,44,1
25,1000,40,55,43,1
25.27457142857143,884.61,35,26,43,1
17.309,692.36,40,59,40,1
19.555,977.75,50,23,42,0
25,1000,40,34,44,1
18.75,750,40,33,39,0
20,800,40,35,44,1
25,1000,40,64,43,1
21,819,39,39,39,0
20.08,702.8,35,49,39,0
13.925,557,40,48,39,1
23.125,925,40,37,44,1
50,2000,40,39,43,0
26.373428571428573,923.07,35,43,43,0
35.714285714285715,1250,35,41,44,1
12.5,500,40,35,42,1
27.403750000000002,1096.15,40,60,43,0
15,600,40,52,39,1
30.7692,1538.46,50,59,44,0
25,1250,50,47,44,1
29.921739130434784,1376.4,46,52,41,0
19.58036363636364,1076.92,55,53,43,0
10.526315789473685,400,38,57,40,1
14.9,596,40,46,31,0
15.25,610,40,25,43,1
15.25,610,40,24,43,1
9.5,380,40,24,43,1
18,720,40,28,43,1
48.07683333333333,2884.61,60,55,44,0
28.571428571428573,1000,35,50,43,1
14,560,40,23,40,0
16,880,55,28,42,0
15,750,50,42,42,0
12,480,40,22,39,0
40.485789473684214,1538.46,38,58,42,0
42,1680,40,53,43,1
10,400,40,35,39,0
10,400,40,27,40,0
15.3845,615.38,40,60,42,1
57.69225,2307.69,40,36,43,0
38.4615,1538.46,40,35,43,1
12.820444444444444,576.92,45,38,42,0
16,640,40,32,40,0
16.25,650,40,31,44,1
36.0575,1442.3,40,61,43,0
43.25,1730,40,31,43,0
10,400,40,30,43,0
9.518181818181818,942.3,99,27,46,1
17.5,700,40,49,39,1
16.325,653,40,29,39,0
43.577777777777776,1961,45,40,43,0
38.45,1538,40,39,44,1
34.615249999999996,1384.61,40,31,39,0
36.525,1461,40,31,40,1
10,400,40,34,34,0
6.25,250,40,39,34,1
60.84125,2433.65,40,57,41,1
16,640,40,45,44,1
36.153800000000004,1807.69,50,39,40,0
12.8,512,40,40,40,0
14.6,584,40,38,42,1
15.25,610,40,50,39,1
9,360,40,20,40,1
7.65,306,40,45,39,1
38.45,1538,40,36,43,1
25,1500,60,50,41,0
26.282,1576.92,60,56,40,0
16.04,641.6,40,58,40,0
17,680,40,39,33,0
10.1,404,40,25,36,0
24.519,980.76,40,49,39,0
20.19225,807.69,40,44,39,1
21.52,1076,50,38,43,0
14.15,566,40,59,40,1
9.95,398,40,23,42,0
8.972222222222221,323,36,28,45,1
40,2000,50,31,42,0
28.13,1350.24,48,49,39,0
9.11111111111111,410,45,40,42,1
12.5435,501.74,40,43,39,0
12.25,490,40,54,41,1
13,520,40,51,43,0
28.72,1148.8,40,31,43,0
15,600,40,45,38,0
27.47,1098.8,40,49,43,1
25.48075,1019.23,40,53,39,0
13.942250000000001,557.69,40,50,40,1
72.11525,2884.61,40,55,43,1
10,400,40,30,36,0
50,2000,40,61,43,1
13.25,530,40,61,39,1
7.5,300,40,41,38,0
24,960,40,41,40,1
27,1080,40,25,40,0
14.275,571,40,21,40,1
25.8,1032,40,27,42,0
12.577777777777778,452.8,36,44,39,1
6.25,250,40,60,45,0
10,400,40,51,42,1
10,400,40,50,42,0
19.23075,769.23,40,31,42,0
15.952727272727271,701.92,44,28,40,1
7.287368421052632,276.92,38,47,39,1
65,2600,40,52,39,0
43.25,1730,40,58,44,1
45.67,2055.15,45,64,43,0
17,680,40,57,42,1
20,720,36,47,39,0
10.22,408.8,40,54,36,1
14,560,40,57,39,0
29.914444444444445,1346.15,45,63,43,0
31.25,1250,40,40,43,0
12.5,475,38,60,39,1
18,720,40,44,39,0
9.25,351.5,38,51,39,1
43.25,1730,40,58,43,1
14,560,40,58,42,0
52.875,2115,40,51,43,0
11,440,40,39,41,0
27.4,1096,40,55,40,0
12,480,40,23,40,1
12.149999999999999,437.4,36,30,42,1
15.65,626,40,32,39,0
8.137631578947369,309.23,38,56,42,1
21.25,850,40,56,34,0
12.5,500,40,32,39,1
11,440,40,34,38,0
13.25,530,40,56,40,1
12.27,490.8,40,24,40,1
7.5,300,40,62,34,0
8.3076,415.38,50,60,39,1
19,760,40,36,39,0
8.25,330,40,48,39,1
9.6152,480.76,50,53,39,0
18.13725,725.49,40,25,43,1
64.10244444444444,2884.61,45,34,46,0
7.75,310,40,45,37,0
34.188,1538.46,45,45,43,1
35.88333333333333,2153,60,63,43,1
22.433333333333334,1346,60,62,42,0
24.038249999999998,961.53,40,35,43,1
15.3845,615.38,40,37,40,0
9.2125,368.5,40,25,40,1
9.2125,368.5,40,24,43,1
32,1280,40,54,40,0
7.2,453.6,63,51,39,1
8.72972972972973,323,37,34,44,1
40,2000,50,38,39,0
41.666666666666664,2500,60,48,43,0
8.08,323.2,40,23,40,0
8.75,350,40,21,40,1
24,1200,50,45,42,1
25,1000,40,51,43,1
23.504222222222225,1057.69,45,51,41,1
25,1250,50,58,43,1
14.422999999999998,576.92,40,26,43,1
15.61,624.4,40,28,42,1
27,1080,40,25,42,1
25,1000,40,41,41,0
25,1250,50,28,43,0
16.825,673,40,63,43,0
8,320,40,23,43,0
14.422999999999998,576.92,40,54,39,1
39,1560,40,56,39,0
21.7,868,40,24,41,1
20,800,40,22,40,1
35.2,1760,50,28,43,0
11.620000000000001,464.8,40,38,40,1
11.5,460,40,61,40,1
2.7,135,50,26,40,0
11,440,40,22,40,0
14,560,40,41,35,0
16.5,660,40,38,39,1
10,400,40,27,41,1
13,520,40,48,39,1
28.845999999999997,1153.84,40,52,43,1
32.37166666666666,1942.3,60,54,43,0
16.26,813,50,29,39,0
17.2998,864.99,50,27,41,1
13.461538461538462,700,52,47,40,0
10,350,35,40,39,1
9,360,40,18,39,0
11.53825,461.53,40,22,39,0
11.53825,461.53,40,18,39,0
15.555555555555555,700,45,52,42,0
22.094893617021278,1038.46,47,50,38,1
7.5,300,40,61,39,1
19,855,45,54,39,1
18,720,40,59,36,0
9.25,370,40,47,39,1
14,560,40,31,42,1
12.13888888888889,546.25,45,38,39,1
9.5,342,36,18,37,0
32.05125,1538.46,48,56,43,1
19.225,769,40,47,39,0
17.5,700,40,52,40,1
15,720,48,63,39,0
38.45,1538,40,47,44,1
32,1280,40,47,42,0
